id,term,year,quarter,course_id,class_num,school,subject,catalog_num,section,title,instructor,start_time,end_time,meeting_days
125586,2015 Spring,2015,Spring,16849,38343,KGSM,FINC,931-0,81,"Wall Street, Hedge Funds and Private Equity",David Paul Stowell,18:30,21:30,Mo
125587,2015 Spring,2015,Spring,18089,38344,KGSM,FINC,933-0,81,Asset Management Practicum I,Linda Vincent,18:30,21:30,We
125588,2015 Spring,2015,Spring,18498,38345,KGSM,FINC,936-0,81,Asset Management Practicum IV,Linda Vincent,18:30,21:30,We
125589,2015 Spring,2015,Spring,18164,38346,KGSM,FINC,939-0,61,Buyout Lab,David Paul Stowell,08:00,09:30,We
125591,2015 Spring,2015,Spring,18168,38349,KGSM,FINC,940-A,81,Financial Modeling for Leveraged Buyout Transactions,Chirag Sharad Saraiya,18:30,21:30,Tu
125590,2015 Spring,2015,Spring,18168,38348,KGSM,FINC,940-A,61,Financial Modeling for Leveraged Buyout Transactions,Chirag Sharad Saraiya,15:15,18:15,Tu
125593,2015 Spring,2015,Spring,18580,38353,KGSM,FINC,941-0,71,Macroeconomic Policy and Global Capital Markets,Nicolas Crouzet,18:00,21:00,Tu
125592,2015 Spring,2015,Spring,18580,38352,KGSM,FINC,941-0,61,Macroeconomic Policy and Global Capital Markets,Nicolas Crouzet,08:30,10:00,MoTh
125594,2015 Spring,2015,Spring,20674,38354,KGSM,FINC,945-0,81,Global Entrepreneurial Finance,Jose Maria Liberti,18:30,21:30,Th
125595,2015 Spring,2015,Spring,16845,30003,KGSM,HEMA,914-0,61,Biomedical Marketing,Timothy Calkins,10:30,12:00,MoTh
125596,2015 Spring,2015,Spring,19309,30001,KGSM,HEMA,921-A,81,Health Information Technology,David M Liebovitz,18:30,21:30,Tu
125597,2015 Spring,2015,Spring,19644,30002,KGSM,HEMA,922-B,81,Health Care Quality,Bruce A Boissonnault,18:30,21:30,Tu
125598,2015 Spring,2015,Spring,21203,38360,KGSM,HEMA,924-A,81,Population Health: Healthcare Transformation,Andrew Alan Ziskind,18:30,21:30,Th
125599,2015 Spring,2015,Spring,21204,38361,KGSM,HEMA,926-B,81,"Patient-Centric Business Models, Solution and Strategies",Robert Honigberg,18:30,21:30,Th
125600,2015 Spring,2015,Spring,21425,38362,KGSM,HEMA,931-B,81,Pharmaceutical Strategy,Margaret Kelly Kyle,18:30,21:30,We
125601,2015 Spring,2015,Spring,21430,38364,KGSM,INTL,473-A,90,Global Initiatives in Management (GIM),Yong Damien Ma,18:30,21:30,Tu
125602,2015 Spring,2015,Spring,21430,38365,KGSM,INTL,473-A,91,Global Initiatives in Management (GIM),Daniel Lansberg-Rodriguez,18:30,21:30,Th
125603,2015 Spring,2015,Spring,21430,38366,KGSM,INTL,473-A,92,Global Initiatives in Management (GIM),Rachel Bronson,18:30,21:30,Th
125604,2015 Spring,2015,Spring,21430,38367,KGSM,INTL,473-A,94,Global Initiatives in Management (GIM),Sampath Ramesh,18:30,21:30,Mo
125605,2015 Spring,2015,Spring,21430,38368,KGSM,INTL,473-A,95,Global Initiatives in Management (GIM),Gregory S Merkley,18:30,21:30,We
125606,2015 Spring,2015,Spring,21430,38369,KGSM,INTL,473-A,99,Global Initiatives in Management (GIM),Tasha Seitz,18:30,21:30,Mo
128625,2015 Spring,2015,Spring,15463,39026,KGSM,INTL,490-EX1,41,Foreign Study,,,,
128626,2015 Spring,2015,Spring,21331,39027,KGSM,INTL,490-EX5,41,Foreign Study,,,,
125607,2015 Spring,2015,Spring,21023,38374,KGSM,INTL,916-0,61,International Business Strategy Lab (IBS-Lab),Susan E Perkins,09:00,12:00,We
125608,2015 Spring,2015,Spring,21507,38377,KGSM,INTL,931-0,61,International Growth Lab,Harold Laurence Sirkin,07:00,10:00,Tu
128598,2015 Spring,2015,Spring,20840,38981,KGSM,INTLM,473-0,1,Global Initiatives in Management (GIM),Paul Christensen,13:00,16:00,TuTh
125609,2015 Spring,2015,Spring,21508,38384,KGSM,KACI,925-A,81,Visualization for Persuasion,Steven Franconeri,18:30,21:30,We
125610,2015 Spring,2015,Spring,18068,32765,KGSM,KELLG_FE,314-0,20,Derivatives,Viktor S Todorov,11:00,12:20,TuTh
125612,2015 Spring,2015,Spring,19900,32768,KGSM,KELLG_MA,326-0,20,Topics in Managerial Analytics,Song Yao,14:00,15:20,TuTh
125613,2015 Spring,2015,Spring,19306,38389,KGSM,KIEI,452-0,81,Social Entrepreneurship,Gabrielle H Lyon,18:30,21:30,Th
125616,2015 Spring,2015,Spring,16600,38394,KGSM,KIEI,462-0,81,New Venture Discovery,Gabriel George Vehovsky,18:30,21:30,Tu
125614,2015 Spring,2015,Spring,16600,38392,KGSM,KIEI,462-0,61,New Venture Discovery,David Alan Schonthal,13:30,16:45,Tu
125615,2015 Spring,2015,Spring,16600,38393,KGSM,KIEI,462-0,71,New Venture Discovery,Stephanie Gordon,18:00,21:00,We
125617,2015 Spring,2015,Spring,16843,38398,KGSM,KIEI,902-A,31,Entrepreneurial Selling,Cheryl E Mayberry McKissack,18:00,21:00,Mo
125618,2015 Spring,2015,Spring,18013,38400,KGSM,KIEI,903-0,31,Corporate Innovation and New Ventures,Dean A DeBiase,18:00,21:00,Th
125619,2015 Spring,2015,Spring,21215,38402,KGSM,KIEI,920-0,91,Kellogg Innovation Network (KIN) Challenge,Robert C Wolcott,18:30,21:30,Th
125621,2015 Spring,2015,Spring,20636,38405,KGSM,KIEI,925-0,71,Startup Programming and Management,Raghuveera Betina,18:00,21:00,Tu
125620,2015 Spring,2015,Spring,20636,38404,KGSM,KIEI,925-0,61,Startup Programming and Management,Brian Eng,13:30,16:45,Fr
125622,2015 Spring,2015,Spring,16842,38406,KGSM,KIEI,926-0,81,Venture Capital and Private Equity: The Human Element,William P Sutter,18:30,21:30,Th
125623,2015 Spring,2015,Spring,20032,38407,KGSM,KIEI,932-0,61,Product Management for Technology Companies: An Entrepreneurial Perspective,Mohanbir S Sawhney,10:30,12:00,TuFr
125624,2015 Spring,2015,Spring,20637,38408,KGSM,KIEI,935-B,81,Intellectual Property for Entrepreneurs,James G Conley,18:30,21:30,We
125625,2015 Spring,2015,Spring,20556,38409,KGSM,KIEI,940-0,71,New Venture Development,Steven M Farsht,18:00,21:00,Th
125626,2015 Spring,2015,Spring,20638,38410,KGSM,KIEI,942-0,81,New Venture Launch,Thomas E Parkinson,18:30,21:30,Tu
125628,2015 Spring,2015,Spring,20557,38412,KGSM,KIEI,965-0,31,Global Governance of Private Companies,William P Sutter,18:00,21:00,Tu
125627,2015 Spring,2015,Spring,20557,38411,KGSM,KIEI,965-0,61,Global Governance of Private Companies,James B Shein,13:30,16:45,Tu
125629,2015 Spring,2015,Spring,20558,38413,KGSM,KIEI,967-0,61,The Entrepreneurial Experience,Robert Bradford Morehead,13:30,16:45,Fr
125630,2015 Spring,2015,Spring,21509,38414,KGSM,KMCI,930-B,61,Technology for Analytics,Raghu Katakam,10:30,12:00,MoTh
125632,2015 Spring,2015,Spring,16639,38416,KGSM,KPPI,440-A,72,Leadership and Crisis Management,Jorg Ludwig Spenkuch,18:00,21:00,Fr
125631,2015 Spring,2015,Spring,16639,38415,KGSM,KPPI,440-A,71,Leadership and Crisis Management,Jorg Ludwig Spenkuch,18:00,21:00,Fr
125634,2015 Spring,2015,Spring,16648,38418,KGSM,KPPI,441-0,31,Strategic Management in Non-Market Environments,Nicola Giuseppe Persico,18:00,21:00,Th
125633,2015 Spring,2015,Spring,16648,38417,KGSM,KPPI,441-0,61,Strategic Management in Non-Market Environments,Nicola Giuseppe Persico,13:30,15:00,MoTh
125635,2015 Spring,2015,Spring,18606,38419,KGSM,KPPI,454-A,81,The Education Industry,Elizabeth Delaney Purvis,18:30,21:30,Tu
125636,2015 Spring,2015,Spring,20649,38421,KGSM,KPPI,455-A,31,Board Governance of Non-Profit Organizations,Elizabeth Livingston Howard,18:00,21:00,Mo
125637,2015 Spring,2015,Spring,16650,38422,KGSM,KPPI,460-0,81,Values Based Leadership,Timothy James Feddersen,18:30,21:30,We
125638,2015 Spring,2015,Spring,16735,38423,KGSM,KPPI,470-0,71,Public Economics for Business Leaders: Federal Policy,David A Besanko,18:00,21:00,We
125639,2015 Spring,2015,Spring,18802,38424,KGSM,KPPI,471-0,91,Advanced Board Governance,Donald Haider,16:15,18:15,We
125640,2015 Spring,2015,Spring,18803,38425,KGSM,KPPI,471-C,91,Advanced Board Governance,Donald Haider,16:15,18:15,We
125641,2015 Spring,2015,Spring,19490,38426,KGSM,KPPI,471-N,91,Advanced Board Governance,Donald Haider,16:15,18:15,We
125642,2015 Spring,2015,Spring,20650,38427,KGSM,KPPI,917-B,81,Corporate Social Innovation,Jason Saul,18:30,21:30,Tu
125643,2015 Spring,2015,Spring,19030,38428,KGSM,KPPI,918-0,61,Education Consulting Lab,Donald Haider,,,
125644,2015 Spring,2015,Spring,19031,38429,KGSM,KPPI,918-B,61,Education Consulting Lab,Donald Haider,,,
125645,2015 Spring,2015,Spring,21466,38430,KGSM,KPPI,919-0,61,Education Strategy Lab,Therese J McGuire,10:30,12:00,MoTh
125646,2015 Spring,2015,Spring,20892,38432,KGSM,KPPI,973-A,81,Medical Technologies in Developing Countries II,Kara Marie Palamountain,15:00,18:00,We
125647,2015 Spring,2015,Spring,230,38434,KGSM,MECN,430-0,71,Microeconomic Analysis,,18:00,21:00,We
125648,2015 Spring,2015,Spring,230,38435,KGSM,MECN,430-0,76,Microeconomic Analysis,Sorin Maruster,09:00,12:00,Sa
125649,2015 Spring,2015,Spring,236,38437,KGSM,MECN,441-0,61,Competitive Strategy and Industrial Structure,Yuval Salant,13:30,15:00,TuFr
125650,2015 Spring,2015,Spring,236,38438,KGSM,MECN,441-0,62,Competitive Strategy and Industrial Structure,Yuval Salant,15:30,17:00,TuFr
125651,2015 Spring,2015,Spring,243,38439,KGSM,MECN,446-0,61,Pricing Strategies,James P Schummer Jr,10:30,12:00,MoTh
125652,2015 Spring,2015,Spring,243,38440,KGSM,MECN,446-0,62,Pricing Strategies,James P Schummer Jr,13:30,15:00,MoTh
125653,2015 Spring,2015,Spring,199,38441,KGSM,MECS,460-3,21,Foundations of Managerial Economics I: Game Theory,Ehud Kalai,12:00,15:00,Tu
125654,2015 Spring,2015,Spring,200,38442,KGSM,MECS,462-0,21,Decision Theory,Nabil I Al-Najjar,15:30,18:30,Tu
125655,2015 Spring,2015,Spring,203,38443,KGSM,MECS,466-0,21,Social Choice and Voting Models,Georgy Egorov,09:00,12:00,Tu
125656,2015 Spring,2015,Spring,20641,38444,KGSM,MECS,475-0,21,The Economics of Organizations,Michael Leslie Powell,09:00,12:00,We
125657,2015 Spring,2015,Spring,20430,38445,KGSM,MECS,478-0,21,Introduction to Applied Econometrics III: Research Design for Causal Inference,Bernard Steven Black,15:30,17:30,MoTh
125658,2015 Spring,2015,Spring,20642,38446,KGSM,MEDM,915-A,81,Managing Digital Media,Paul M Hirsch,18:30,21:30,We
125659,2015 Spring,2015,Spring,72,38447,KGSM,MGMT,431-0,71,Business Strategy,Jeroen M Swinkels,18:00,21:00,Th
125660,2015 Spring,2015,Spring,74,38448,KGSM,MGMT,440-0,81,Personnel Strategy,Scott J Schaefer,18:30,21:30,We
125662,2015 Spring,2015,Spring,18311,38450,KGSM,MGMT,441-0,71,Intellectual Capital Management,James G Conley,18:00,21:00,Tu
125661,2015 Spring,2015,Spring,18311,38449,KGSM,MGMT,441-0,61,Intellectual Capital Management,James G Conley,13:30,15:00,TuFr
125663,2015 Spring,2015,Spring,15662,38451,KGSM,MGMT,444-0,81,Healthcare Economics,David Stuart Dranove,18:30,21:30,Mo
125664,2015 Spring,2015,Spring,83,38452,KGSM,MGMT,452-0,31,Strategy and Organization,Jin Li,18:00,21:00,Tu
125665,2015 Spring,2015,Spring,83,38453,KGSM,MGMT,452-0,61,Strategy and Organization,Jin Li,15:30,17:00,MoTh
125667,2015 Spring,2015,Spring,88,38455,KGSM,MGMT,460-0,76,International Business Strategy,Philip Isidore Levy,09:00,12:00,Sa
125666,2015 Spring,2015,Spring,88,38454,KGSM,MGMT,460-0,61,International Business Strategy,Philip Isidore Levy,10:30,12:00,TuFr
125668,2015 Spring,2015,Spring,16137,38456,KGSM,MGMT,466-0,61,International Business Strategy in Non-Market Environments,Susan E Perkins,13:30,16:45,We
125669,2015 Spring,2015,Spring,16137,38457,KGSM,MGMT,466-0,71,International Business Strategy in Non-Market Environments,Susan E Perkins,18:00,21:00,Tu
125670,2015 Spring,2015,Spring,15776,38458,KGSM,MGMT,469-0,61,Analytics for Strategy,David Stuart Dranove,08:30,10:00,MoTh
125671,2015 Spring,2015,Spring,15589,38459,KGSM,MGMT,934-0,81,Managing Turnarounds,James B Shein,18:30,21:30,Mo
125672,2015 Spring,2015,Spring,21405,38460,KGSM,MGMT,947-0,61,Healthcare Strategy Lab,Leemore S Dafny,15:00,18:00,Mo
125674,2015 Spring,2015,Spring,20643,38462,KGSM,MGMT,950-A,81,Competitive Strategy in Financial Services Markets,Sarit Markovich,18:30,21:30,Mo
125673,2015 Spring,2015,Spring,20643,38461,KGSM,MGMT,950-A,76,Competitive Strategy in Financial Services Markets,Sarit Markovich,13:30,16:30,Sa
125676,2015 Spring,2015,Spring,21464,38464,KGSM,MGMT,951-B,81,Innovation in Financial Services Markets,Sarit Markovich,18:30,21:30,Mo
125675,2015 Spring,2015,Spring,21464,38463,KGSM,MGMT,951-B,76,Innovation in Financial Services Markets,Sarit Markovich,13:30,16:30,Sa
125677,2015 Spring,2015,Spring,20897,38465,KGSM,MGMT,955-A,71,Strategies for Growth,Michael Mazzeo,18:00,21:00,Mo
125678,2015 Spring,2015,Spring,20897,38466,KGSM,MGMT,955-A,81,Strategies for Growth,Michael Mazzeo,18:30,21:30,Th
128599,2015 Spring,2015,Spring,20841,38982,KGSM,MGMTM,431-0,1,Business Strategy,Meghan R Busse,13:00,16:00,MoWeFr
125422,2015 Spring,2015,Spring,5878,38356,UC,MKTG,201-CN,66,Principles of Marketing,Peter Sattler,18:15,21:15,Th
125679,2015 Spring,2015,Spring,385,38467,KGSM,MKTG,430-0,71,Marketing Management,Gregory S Merkley,18:00,21:00,Tu
125680,2015 Spring,2015,Spring,385,38468,KGSM,MKTG,430-0,72,Marketing Management,Kevin Thomas McTigue,18:00,21:00,Th
125683,2015 Spring,2015,Spring,387,38471,KGSM,MKTG,450-0,63,Marketing Research,Michal Maimaran,13:30,15:00,TuFr
125684,2015 Spring,2015,Spring,387,38472,KGSM,MKTG,450-0,71,Marketing Research,Blakeley B McShane,18:00,21:00,We
125685,2015 Spring,2015,Spring,387,38473,KGSM,MKTG,450-0,81,Marketing Research,Blakeley B McShane,18:30,21:30,Tu
125681,2015 Spring,2015,Spring,387,38469,KGSM,MKTG,450-0,61,Marketing Research,Michal Maimaran,08:30,10:00,TuFr
125682,2015 Spring,2015,Spring,387,38470,KGSM,MKTG,450-0,62,Marketing Research,Michal Maimaran,10:30,12:00,TuFr
125686,2015 Spring,2015,Spring,390,38474,KGSM,MKTG,453-0,76,Business Marketing,James C Anderson,13:30,16:30,Sa
125688,2015 Spring,2015,Spring,391,38476,KGSM,MKTG,454-0,62,Advertising Strategy,Derek D Rucker,15:30,17:00,MoTh
125689,2015 Spring,2015,Spring,391,38477,KGSM,MKTG,454-0,71,Advertising Strategy,Mary O'Brien Pearlman,18:00,21:00,Mo
125687,2015 Spring,2015,Spring,391,38475,KGSM,MKTG,454-0,61,Advertising Strategy,Derek D Rucker,13:30,15:00,MoTh
125690,2015 Spring,2015,Spring,404,38478,KGSM,MKTG,465-0,81,Launching New Products and Services,Phillip Corse,18:30,21:30,Th
125693,2015 Spring,2015,Spring,405,38481,KGSM,MKTG,466-0,64,Marketing Strategy,Timothy Calkins,10:30,12:00,TuFr
125694,2015 Spring,2015,Spring,405,38482,KGSM,MKTG,466-0,71,Marketing Strategy,Lakshman Krishnamurthi,18:00,21:00,Tu
125692,2015 Spring,2015,Spring,405,38480,KGSM,MKTG,466-0,63,Marketing Strategy,Timothy Calkins,08:30,10:00,TuFr
125691,2015 Spring,2015,Spring,405,38479,KGSM,MKTG,466-0,61,Marketing Strategy,Julie Nagel Hennessy,13:30,15:00,MoTh
125696,2015 Spring,2015,Spring,407,38484,KGSM,MKTG,468-0,81,Technology Marketing,Mohanbir S Sawhney,18:30,21:30,Tu
125695,2015 Spring,2015,Spring,407,38483,KGSM,MKTG,468-0,61,Technology Marketing,Mohanbir S Sawhney,08:30,10:00,TuFr
125697,2015 Spring,2015,Spring,21501,38485,KGSM,MKTG,484-B,81,Thought Leadership Seminar,Bobby J Calder,18:30,21:30,We
125698,2015 Spring,2015,Spring,18982,38487,KGSM,MKTG,530-1,21,Special Topics in Marketing: Problems and Solutions in Applied Data Analyses,Ulf Bockenholt,10:00,13:00,Mo
125699,2015 Spring,2015,Spring,18990,38486,KGSM,MKTG,530-2,21,"Special Topics in Marketing: Judgement, Emotion, and Cosumer Choice",Neal Joseph Roese,09:00,12:00,Th
125700,2015 Spring,2015,Spring,18991,38488,KGSM,MKTG,530-3,21,Special Topics in Marketing: Topics in Quantitative Marketing and Economics,Aviv Nevo,10:00,12:00,Tu
125701,2015 Spring,2015,Spring,425,38489,KGSM,MKTG,550-0,21,Marketing Models: Analytic Modeling,Anne T Coughlan,15:00,18:00,We
125702,2015 Spring,2015,Spring,423,38490,KGSM,MKTG,552-0,21,Marketing Models: Statistical Modeling,Blakeley B McShane,13:00,16:00,Tu
125703,2015 Spring,2015,Spring,21228,38491,KGSM,MKTG,925-A,71,Brand Management,Alexander Christoff Chernev,18:00,21:00,We
125704,2015 Spring,2015,Spring,19428,38492,KGSM,MKTG,940-0,81,C Suite and Boardroom Dynamics,Homi Patel,18:30,21:30,Mo
125705,2015 Spring,2015,Spring,21510,38607,KGSM,MKTG,946-A,81,Marketing Strategy Challenge,Robert J Schieffer,18:30,21:30,Th
125706,2015 Spring,2015,Spring,21308,38493,KGSM,MKTG,947-0,81,Consumer Insight Competition,Robert J Schieffer,18:30,21:30,Tu
125707,2015 Spring,2015,Spring,21104,38494,KGSM,MKTG,950-0,61,Marketing Project Laboratory Course: Generating Profitable Growth,Julie Nagel Hennessy,15:30,17:00,MoTh
125708,2015 Spring,2015,Spring,18477,38495,KGSM,MKTG,953-0,81,Customer Analytics,Song Yao,18:30,21:30,Mo
125711,2015 Spring,2015,Spring,19921,38498,KGSM,MKTG,957-0,31,Digital Marketing and Commerce,Joshua Elon Chernoff,18:00,21:00,Th
125709,2015 Spring,2015,Spring,19921,38496,KGSM,MKTG,957-0,61,Digital Marketing and Commerce,Romana Jasim Khan,13:30,15:00,MoTh
125710,2015 Spring,2015,Spring,19921,38497,KGSM,MKTG,957-0,62,Digital Marketing and Commerce,Romana Jasim Khan,15:30,17:00,MoTh
125712,2015 Spring,2015,Spring,20644,38499,KGSM,MKTG,961-A,71,Entrepreneurial Tools for Digital Marketing,Sean Michael Johnson,18:00,21:00,Th
125713,2015 Spring,2015,Spring,20865,38500,KGSM,MKTG,962-B,81,Entrepreneurial Selling: Business to Business,Gary Arakelian,18:30,21:30,Mo
125714,2015 Spring,2015,Spring,136,38501,KGSM,MORS,425-1,21,Behavior in Organizational Systems,Paul M Hirsch,09:00,12:00,Fr
